구분,자치구명,법정동명,건물유형,2022년 1월,2022년 2월,2022년 3월,2022년 4월,2022년 5월,2022년 6월,2022년 7월,2022년 8월,2022년 9월,2022년 10월,2022년 11월,2022년 12월
전기,종로구,연건동, 단독주택 ,76584,63086,60173,54841,61640,85684,95478,70677,70677,57299,57882,69020
전기,종로구,연지동, 공동주택 ,6165,5665,6680,5553,6666,10112,10801,7742,7742,5657,5399,6178
전기,종로구,연지동, 단독주택 ,16911,14871,15258,13855,16467,21775,23066,18348,18348,15028,15538,19787
전기,종로구,예지동, 공동주택 ,13452,8458,5919,5194,5437,7364,6478,5943,5943,6641,7994,12824
전기,종로구,예지동, 단독주택 ,350,350,350,350,350,350,350,350,,,,
전기,종로구,옥인동, 공동주택 ,96778,84310,86779,77170,78886,97219,124954,104462,104462,81875,81356,81457
전기,종로구,옥인동, 단독주택 ,152617,127728,114450,96369,98922,120288,152616,123114,123031,96279,97503,111737
전기,종로구,와룡동, 단독주택 ,48527,39970,33123,28014,30457,38333,38609,31617,31617,29499,31486,43044
전기,종로구,운니동, 공동주택 ,2716,3072,3170,2853,3613,4899,7022,5694,5694,3870,3657,4511
전기,종로구,운니동, 단독주택 ,36667,28748,25234,21350,23385,30958,36098,27851,27851,22837,22317,27173
전기,종로구,원남동, 공동주택 ,12787,10357,8895,7014,7773,9912,10840,8404,8404,6966,7095,9069
전기,종로구,원남동, 단독주택 ,71070,60800,53344,44486,50541,70177,75942,62653,62653,52163,48974,59440
전기,종로구,원서동, 공동주택 ,154470,131224,135974,122988,134255,186196,211542,140971,141497,126311,135023,148578
전기,종로구,원서동, 단독주택 ,77585,56713,52253,48009,52010,69765,77411,56945,56407,50405,57097,78007
전기,종로구,이화동, 공동주택 ,61027,54966,54286,50182,53206,68682,76417,64680,64453,54119,50744,54653
전기,종로구,이화동, 단독주택 ,162778,142788,135484,119140,130273,166816,186567,155522,155788,128454,127292,147161
전기,종로구,익선동, 공동주택 ,184351,151299,146059,133241,150648,216661,240597,182227,182227,137620,138999,165998
전기,종로구,익선동, 단독주택 ,73547,63074,53189,50168,58180,71848,86152,74114,73706,58620,51683,58675
전기,종로구,인사동, 단독주택 ,53351,37279,34221,34783,43959,56592,60464,42068,42848,35019,38350,60219
전기,종로구,인의동, 공동주택 ,491534,461630,399874,418054,496097,618232,638872,575251,575251,478238,425897,442447
전기,종로구,인의동, 단독주택 ,41725,33619,26671,18469,19126,25273,28462,20813,20813,18159,18083,25782
전기,종로구,장사동, 공동주택 ,1532,1404,964,451,398,489,815,779,779,430,489,956
전기,종로구,장사동, 단독주택 ,97062,89404,65414,41332,37798,46479,62832,58981,59296,38531,41252,59486
전기,종로구,재동, 단독주택 ,36574,30034,23572,23096,26886,35060,42310,31826,34215,32791,29746,50611
전기,종로구,적선동, 단독주택 ,17272,11969,9511,9315,10468,11902,12645,11491,11491,8910,8108,12845
전기,종로구,종로3가, 단독주택 ,5588,3623,3666,4145,5341,7046,7681,5385,5385,3873,3748,6136
전기,종로구,종로4가, 단독주택 ,12373,9282,7495,7665,8586,9107,8714,7253,3694,3211,3280,6404
전기,종로구,종로5가, 단독주택 ,58903,51764,39625,33297,36833,47190,49138,39617,40905,35191,36930,51454
전기,종로구,종로6가, 공동주택 ,2575,2288,2207,1863,1962,2383,2907,2845,2845,2090,1745,2036
전기,종로구,종로6가, 단독주택 ,93203,83661,74191,61107,63178,71207,93776,86154,86384,66204,64602,69123
전기,종로구,중학동, 단독주택 ,2100,1824,1460,1089,791,932,1329,1213,1213,815,1158,1377
전기,종로구,창성동, 공동주택 ,20337,17213,18051,16330,16562,18668,28588,27472,27472,18352,17882,17673
전기,종로구,창성동, 단독주택 ,59997,52544,48018,38982,39867,45270,63370,58327,58040,42894,40134,43239
전기,종로구,창신동, 공동주택 ,1979634,1775822,1662586,1515393,1605754,2018521,2290503,1779479,1792895,1564341,1581739,1742958
전기,종로구,창신동, 단독주택 ,1987168,1799838,1788713,1622689,1737137,2041076,2210204,1853155,1859817,1585239,1554603,1673893
전기,종로구,청운동, 공동주택 ,245000,214841,215699,189824,188292,225579,291678,254483,255901,198065,199393,205927
전기,종로구,청운동, 단독주택 ,176515,148517,142189,113347,109030,132319,171279,149093,234543,200423,197814,234064
전기,종로구,청진동, 단독주택 ,20670,23494,20055,18084,22395,28535,37171,34127,34127,23861,18734,20093
전기,종로구,체부동, 공동주택 ,13869,11557,12157,10686,11889,17643,20288,13684,13844,11577,12451,14071
전기,종로구,체부동, 단독주택 ,145159,108627,108414,104139,126016,159473,176093,126114,126288,104361,108160,138135
전기,종로구,충신동, 공동주택 ,107744,99955,75767,56298,64040,75562,84870,78498,78170,65904,72238,101292
전기,종로구,충신동, 단독주택 ,407450,385418,373506,331941,345968,403608,466046,403668,403568,336894,331320,344463
전기,종로구,통의동, 공동주택 ,5109,4690,4582,3929,4189,6020,7247,5107,4025,3827,3330,3710
전기,종로구,통의동, 단독주택 ,76398,56329,53838,51406,57942,68927,71281,57180,57404,54410,57851,65959
전기,종로구,통인동, 공동주택 ,45495,39048,40209,39044,41182,51008,55884,41359,41359,35970,37524,43868
전기,종로구,통인동, 단독주택 ,127931,93962,91535,89142,104105,126230,137526,105752,106552,87001,91759,127670
전기,종로구,팔판동, 단독주택 ,58696,44877,41362,36980,39217,52205,58614,47774,47344,39453,41466,51311
전기,종로구,평동, 공동주택 ,12225,10964,10675,10290,10511,10838,10699,10861,329590,304223,303395,367452
전기,종로구,평창동, 공동주택 ,1240541,1080996,1055107,923902,932137,1160767,1361973,1121616,1125829,944810,981939,1082448
전기,종로구,평창동, 단독주택 ,1802687,1421524,1216687,888390,777154,922900,1115306,966256,968593,841123,1014809,1331321
전기,종로구,필운동, 공동주택 ,86507,72318,70346,63424,66376,83384,104536,87156,87410,67155,69915,73329
전기,종로구,필운동, 단독주택 ,124872,107155,99166,83198,90096,111006,133120,112447,112447,90065,87217,100167
전기,종로구,행촌동, 공동주택 ,272326,238186,242678,218242,223781,289276,346654,276772,396659,338394,342918,385799
전기,종로구,행촌동, 단독주택 ,147517,123638,121699,110023,117785,149969,176451,142104,142104,115556,116218,127440
전기,종로구,혜화동, 공동주택 ,176611,158400,164192,145437,146563,165727,232639,212595,212754,156459,151416,151459
전기,종로구,혜화동, 단독주택 ,233677,203943,197309,175608,179995,215129,289091,260740,259758,193118,180676,189723
전기,종로구,홍지동, 공동주택 ,88182,77440,80646,74143,81123,106706,121965,91168,91168,79080,80836,89432
전기,종로구,홍지동, 단독주택 ,174442,136718,123161,101672,106921,130502,149561,120166,112893,106141,119895,148120
전기,종로구,홍파동, 공동주택 ,501228,505736,450188,447485,513762,739585,711493,500798,626928,582225,581757,698452
전기,종로구,홍파동, 단독주택 ,594,439,428,465,487,482,534,540,540,415,394,529
전기,종로구,화동, 공동주택 ,3783,3150,3326,3079,3138,4396,5023,3684,3684,3215,3395,3578
전기,종로구,화동, 단독주택 ,61402,47811,43861,38416,45083,58551,67324,54464,54464,43238,44484,56052
전기,종로구,효자동, 공동주택 ,29236,25847,27065,23713,23032,26998,40055,36964,36964,25003,24244,24218
전기,종로구,효자동, 단독주택 ,68392,59921,55238,47143,46431,53264,74019,68609,66785,49151,46438,47312
전기,종로구,효제동, 공동주택 ,46261,38860,37162,34866,44229,62645,68108,51548,73217,54190,51421,60337
전기,종로구,효제동, 단독주택 ,43834,35830,33876,32075,35718,39931,39564,32370,34449,28612,29712,38297
전기,중구,광희동1가, 공동주택 ,6384,4688,3879,3389,2758,3476,3474,2877,2877,2097,2662,4018
전기,중구,광희동1가, 단독주택 ,120573,101556,84119,70955,76766,92405,105373,90149,89080,73260,75856,86238
전기,중구,광희동2가, 공동주택 ,21865,17722,15667,14298,15479,22227,23914,16711,16711,12812,12229,12848
전기,중구,광희동2가, 단독주택 ,117125,95658,93338,82371,89219,124418,140312,108306,107588,84182,86140,100328
전기,중구,남대문로3가, 단독주택 ,2008,1694,1794,2692,2426,2593,2700,2481,2481,1977,2481,4197
전기,중구,남대문로5가, 단독주택 ,29329,24678,20764,14823,13012,14178,16781,13517,13517,12188,15303,19040
전기,중구,남산동1가, 단독주택 ,25369,19907,19399,18432,21006,30785,32859,23704,23813,20960,21008,28178
전기,중구,남산동2가, 공동주택 ,7677,6814,6981,6621,7137,9198,9926,7307,7307,6393,6840,7093
전기,중구,남산동2가, 단독주택 ,147644,125487,124475,118392,139818,175994,187828,148927,148927,125216,130628,151026
전기,중구,남산동3가, 단독주택 ,19367,10586,8439,6200,6298,7426,8835,6863,6120,5700,7137,9956
전기,중구,남창동, 공동주택 ,39316,33373,30656,25496,27920,35510,37022,29400,29400,25122,28015,35841
전기,중구,남창동, 단독주택 ,134638,109823,98011,87832,99094,117101,113089,98066,98066,84183,84946,119835
전기,중구,남학동, 단독주택 ,19523,12925,11520,10681,12446,15615,17235,12568,12568,10756,11615,16920
전기,중구,다동, 단독주택 ,43558,37329,32043,30714,37077,44617,56818,49841,37567,27161,21233,22714
전기,중구,만리동1가, 공동주택 ,118904,98986,99425,89727,94232,129194,147236,111195,111195,93206,96435,104202
전기,중구,만리동1가, 단독주택 ,79357,64506,63386,45945,56191,76147,62610,67028,67028,50357,53104,80351
전기,중구,만리동2가, 공동주택 ,8680,7151,7240,6489,7193,10230,11438,7602,522021,488672,491669,588092
전기,중구,만리동2가, 단독주택 ,3843,3466,951,698,377,471,685,946,946,798,1074,3022
전기,중구,명동1가, 단독주택 ,1590,1446,1168,1200,1781,2118,2103,2676,2676,1787,1326,1382
전기,중구,명동2가, 단독주택 ,6801,5816,3056,3719,3755,5370,6187,5184,5184,3784,4119,5571
전기,중구,무교동, 단독주택 ,2519,2372,1720,739,1136,3731,4943,4817,4817,4173,3967,4051
전기,중구,무학동, 공동주택 ,2179,1953,2024,1851,1912,2401,3675,3128,3128,2060,1856,1966
전기,중구,무학동, 단독주택 ,18799,16359,14842,12829,13151,14649,20073,17738,17738,13681,12836,13118
전기,중구,묵정동, 공동주택 ,92943,80263,77417,71050,75366,96884,112773,85634,85634,69272,72276,84118
전기,중구,묵정동, 단독주택 ,97537,68402,65743,59167,71480,84933,93777,66913,67183,59199,67236,89112
전기,중구,방산동, 단독주택 ,27474,16687,12277,9798,10739,15196,14643,10664,10664,9675,11995,25272
전기,중구,북창동, 단독주택 ,16775,14010,12625,9494,10179,14822,21738,19580,19580,14824,13104,14112
전기,중구,산림동, 공동주택 ,252564,195286,143432,133131,153620,202864,197627,146503,146503,124829,147142,239588
전기,중구,산림동, 단독주택 ,158516,149194,114846,84614,81549,87182,113414,104527,104754,67267,70582,93178
전기,중구,서소문동, 단독주택 ,23707,19531,17478,18559,22286,27824,30447,23321,23321,21306,19468,18698
전기,중구,수표동, 단독주택 ,1921,1508,862,496,511,623,731,542,542,407,476,1093
전기,중구,순화동, 공동주택 ,926992,790100,732482,798940,954630,1223994,1268605,994236,994236,790678,771893,1013222
전기,중구,순화동, 단독주택 ,0,0,0,0,0,0,0,0,,,,
전기,중구,신당동, 공동주택 ,6380786,5818996,5707011,5347805,5687714,7371147,8054641,6245216,6394538,5668927,5748077,6376809
전기,중구,신당동, 단독주택 ,3118504,2754411,2665685,2404955,2559200,3127387,3729318,3114234,3119591,2550138,2433660,2626000
전기,중구,쌍림동, 공동주택 ,13449,11783,12576,9804,9738,11035,16261,14979,14979,10439,9767,10311
전기,중구,쌍림동, 단독주택 ,92011,85197,77653,65673,67852,75970,97664,91640,91960,70040,66462,70418
전기,중구,예관동, 단독주택 ,98573,74044,62423,55468,62525,74911,81123,72536,75671,59547,67747,82743
전기,중구,예장동, 공동주택 ,106158,78137,70976,61166,65896,82769,94132,72704,72704,61870,67117,91562
전기,중구,예장동, 단독주택 ,89510,75170,72331,64206,72024,90061,106411,84939,76935,62495,64917,74268
전기,중구,오장동, 공동주택 ,80808,71577,71519,66419,77035,97795,107370,87490,87490,68174,67059,72831
전기,중구,오장동, 단독주택 ,74975,55149,51928,46633,54997,67753,70111,60447,60556,47655,52425,73537
전기,중구,을지로1가, 단독주택 ,300,325,325,325,325,325,250,250,250,250,230,225
전기,중구,을지로2가, 단독주택 ,7911,6563,6672,5976,7438,10308,11810,9414,9414,7441,6368,8517
전기,중구,을지로3가, 단독주택 ,131406,119716,98485,77682,86343,111345,125265,113289,112982,83110,78633,100502
전기,중구,을지로4가, 단독주택 ,89900,70189,60476,57569,66034,79682,82952,63994,63994,56992,63550,88760
전기,중구,을지로5가, 공동주택 ,46125,38771,38247,33186,34881,47454,53786,41849,41849,33765,34444,39085
전기,중구,을지로5가, 단독주택 ,103001,79993,65537,56652,55481,71262,74953,58092,58092,54651,62266,83134
전기,중구,을지로6가, 공동주택 ,18319,13435,9725,7920,8335,11299,12175,10678,10678,9883,10750,14654
전기,중구,을지로6가, 단독주택 ,476569,461711,410599,569657,610239,646709,364176,514279,514279,427806,419665,568537
전기,중구,을지로7가, 단독주택 ,12969,9315,7337,6156,6929,9741,9778,7265,7265,6423,7528,11524
전기,중구,의주로2가, 공동주택 ,6667,5719,4668,3257,3259,3390,4739,4181,4181,3094,3399,4353
전기,중구,인현동1가, 공동주택 ,583,496,322,333,370,502,545,476,476,341,310,337
전기,중구,인현동1가, 단독주택 ,195803,173206,138384,101580,119437,145347,148627,143866,143833,106586,113314,142972
전기,중구,인현동2가, 공동주택 ,176143,140627,120650,102693,105910,133110,148098,120311,136121,118295,129654,162255
전기,중구,인현동2가, 단독주택 ,314212,283480,233278,173257,183633,200928,260970,233761,234072,189712,173129,200806
전기,중구,입정동, 단독주택 ,61837,55816,42628,30545,25956,27444,32133,28685,28343,19006,18211,23639
전기,중구,장충동1가, 공동주택 ,209623,182785,182933,157909,159656,188455,248233,222646,222646,173141,164170,172052
전기,중구,장충동1가, 단독주택 ,174539,154992,145786,122955,126966,150135,204865,189007,188966,141725,129422,140245
전기,중구,장충동2가, 공동주택 ,303318,274556,284462,252396,277897,367227,427530,340095,340114,268628,262835,280752
전기,중구,장충동2가, 단독주택 ,171372,145698,132455,115280,122473,156268,193524,165196,169825,134380,134124,154677
전기,중구,저동1가, 단독주택 ,5373,4663,3807,2463,2146,2426,3222,2940,2940,2248,2131,2891
전기,중구,저동2가, 단독주택 ,59884,50688,45790,36894,38749,49698,49257,45853,45853,41050,44553,52496
전기,중구,정동, 공동주택 ,108678,88748,81857,78480,94545,123849,140281,119028,119028,98848,97837,110969
전기,중구,정동, 단독주택 ,8671,6678,6085,5428,5961,8056,8531,6841,5400,3817,3451,3724
전기,중구,주교동, 공동주택 ,43609,27938,24058,22044,25650,34143,34156,25052,9332,8138,9487,15281
